group,eid,index,used.in.pca
1,999,144491,1
0,999,317832,0
0,999,6373,1
0,999,323175,1
1,999,245184,1
1,999,176398,1
1,999,234331,1
0,999,27417,1
1,999,416215,1
0,999,429814,1
0,999,341964,1
1,999,390490,1
1,999,459111,1
1,999,290057,1
0,999,46861,1
1,999,128727,0
1,999,454129,0
0,999,6382,1
0,999,136837,1
1,999,257652,1
0,999,198762,1
0,999,332763,1
1,999,174286,1
0,999,192929,1
1,999,411755,1
1,999,390617,1
1,999,274621,0
0,999,403453,1
0,999,164519,1
0,999,482879,1
1,999,49774,1
1,999,389466,1
0,999,114183,1
1,999,330830,1
1,999,464496,1
1,999,322239,1
1,999,345220,1
0,999,264229,0
0,999,420821,1
0,999,256864,1
0,999,237295,0
1,999,58550,1
1,999,4205,1
0,999,345008,1
1,999,32551,1
1,999,445443,1
0,999,388523,1
1,999,369473,1
1,999,235350,1
1,999,447739,1
1,999,101439,0
0,999,251156,1
1,999,97583,1
0,999,208697,0
0,999,362665,1
0,999,293510,1
0,999,59334,1
1,999,310712,1
1,999,208258,1
1,999,38152,1
1,999,132782,1
1,999,28997,1
0,999,149848,1
0,999,300338,0
0,999,284436,1
0,999,482252,1
1,999,144777,1
0,999,235496,1
1,999,325167,1
1,999,460620,1
0,999,51101,1
1,999,394467,1
1,999,215013,1
0,999,422807,1
1,999,348958,1
1,999,408174,1
1,999,76118,1
1,999,245743,1
1,999,408268,1
0,999,175405,1
1,999,289521,1
1,999,432503,1
0,999,150141,1
1,999,436892,1
0,999,101699,0
1,999,194801,1
0,999,330832,1
1,999,388895,0
1,999,449899,1
1,999,129713,1
1,999,177465,0
0,999,313291,1
1,999,305163,0
0,999,321292,0
0,999,100241,1
1,999,235220,1
1,999,213689,1
1,999,51672,1
1,999,693,1
0,999,331641,1
1,999,482519,1
1,999,153019,1
0,999,268403,1
0,999,365756,1
1,999,139705,1
1,999,110944,0
0,999,137112,1
0,999,157714,0
1,999,138000,1
1,999,423683,1
1,999,78718,1
0,999,105856,1
0,999,303527,1
1,999,429096,1
1,999,384510,1
0,999,211261,1
1,999,381958,0
1,999,239368,0
1,999,456717,1
0,999,1636,1
0,999,391455,0
1,999,115736,0
1,999,283580,1
1,999,266365,1
1,999,423030,1
0,999,874,1
0,999,99569,1
1,999,433699,0
1,999,387280,1
1,999,94938,1
0,999,260258,1
0,999,416334,1
1,999,71668,0
0,999,43849,0
0,999,223105,1
0,999,300981,1
0,999,466166,1
0,999,436305,1
1,999,214602,0
1,999,174146,1
1,999,396530,1
0,999,328237,1
1,999,462793,1
1,999,404384,1
0,999,96605,1
1,999,223947,1
1,999,278109,1
1,999,135571,0
1,999,243083,1
1,999,25053,1
1,999,349699,1
1,999,78175,1
0,999,355125,1
0,999,209268,1
0,999,102296,1
0,999,404165,0
1,999,274482,1
0,999,20375,1
0,999,88811,1
0,999,328111,1
1,999,153935,1
1,999,346079,1
1,999,129001,1
1,999,253125,1
1,999,327177,0
1,999,455959,1
0,999,168166,1
1,999,348508,1
0,999,126049,1
1,999,213733,1
0,999,103559,1
0,999,188682,1
1,999,179461,0
0,999,93194,1
0,999,144198,0
1,999,120738,1
1,999,411679,1
1,999,239764,1
0,999,102442,0
0,999,484191,1
0,999,403000,1
1,999,13216,1
1,999,14637,1
0,999,264220,0
1,999,302743,1
1,999,259702,1
1,999,430907,0
1,999,134943,1
1,999,329397,1
0,999,267560,1
0,999,148112,1
1,999,149851,1
0,999,211970,1
0,999,213530,1
1,999,204519,1
1,999,92446,1
1,999,352011,1
0,999,45125,1
0,999,151814,1
1,999,302681,1
0,999,188294,0
0,999,211076,0
0,999,81693,1
0,999,307994,0
0,999,132512,1
0,999,124694,1
1,999,60003,1
0,999,117997,1
0,999,443458,1
0,999,104016,1
1,999,123601,1
1,999,25899,1
1,999,67864,1
1,999,307669,1
0,999,452438,1
1,999,292212,1
0,999,15804,0
0,999,202960,1
0,999,327980,1
1,999,304820,1
1,999,379624,1
1,999,157153,1
0,999,99715,1
0,999,59165,0
0,999,297586,0
1,999,315678,1
1,999,330021,1
1,999,397965,0
1,999,35548,1
0,999,218373,1
1,999,111793,1
1,999,14,1
0,999,150481,1
1,999,331256,0
0,999,41479,1
1,999,79631,1
1,999,100903,1
1,999,275258,1
1,999,63652,1
0,999,25565,1
1,999,32969,1
1,999,392894,1
1,999,440329,0
1,999,110624,1
1,999,487271,1
0,999,133015,1
0,999,237036,1
1,999,268939,1
1,999,125609,1
1,999,36235,1
1,999,251723,1
0,999,128200,1
0,999,85416,0
0,999,291216,1
0,999,106908,1
1,999,402735,0
0,999,470402,1
0,999,212638,0
1,999,391062,1
1,999,194972,1
1,999,178079,1
0,999,43827,1
0,999,281647,1
0,999,13884,1
0,999,386733,1
1,999,228051,1
0,999,331374,1
1,999,16066,1
1,999,278073,1
1,999,417673,1
0,999,188469,1
0,999,2723,1
1,999,321494,1
1,999,165601,1
0,999,122853,0
1,999,71455,1
0,999,154873,1
1,999,241390,0
1,999,433443,1
0,999,28228,1
0,999,213653,1
1,999,403091,1
1,999,7487,1
0,999,82460,1
0,999,199264,1
0,999,215294,0
0,999,77352,1
0,999,347970,1
0,999,79333,0
0,999,350068,1
1,999,118917,1
0,999,296370,1
1,999,91595,1
0,999,48678,1
1,999,350743,1
0,999,52362,1
0,999,153176,1
1,999,291579,1
1,999,297636,1
1,999,205071,1
0,999,76221,0
0,999,230319,1
0,999,330556,1
1,999,55721,1
1,999,350337,1
1,999,456642,1
1,999,241785,1
1,999,77248,1
1,999,296636,1
1,999,316704,1
1,999,484231,1
1,999,377648,1
1,999,275398,1
1,999,77695,0
1,999,282956,1
0,999,457472,0
0,999,177805,1
0,999,273969,1
0,999,247193,1
0,999,198356,1
1,999,317099,1
1,999,177719,1
1,999,367082,1
0,999,203983,1
1,999,284962,1
0,999,177897,0
0,999,227609,1
0,999,366644,0
1,999,175574,1
1,999,447709,1
1,999,98242,1
1,999,243076,1
0,999,314142,1
0,999,81193,1
0,999,214957,1
1,999,448026,1
0,999,224136,1
0,999,180644,1
1,999,301375,1
1,999,94401,1
1,999,60539,1
1,999,293595,1
0,999,47808,1
0,999,141500,1
0,999,12901,1
1,999,393189,1
1,999,274052,0
0,999,432953,1
0,999,283870,0
0,999,111741,0
0,999,133162,1
1,999,317085,1
1,999,309176,1
0,999,228106,1
1,999,14589,1
1,999,373311,1
0,999,226934,1
1,999,301758,0
1,999,80979,1
0,999,59972,1
0,999,357455,1
0,999,203808,0
1,999,66711,1
0,999,46012,1
1,999,5884,1
0,999,38160,0
0,999,76677,1
0,999,415450,1
1,999,145230,1
1,999,119168,1
0,999,351315,1
0,999,71196,1
0,999,442445,1
1,999,9551,1
0,999,279349,1
0,999,141774,1
0,999,50652,1
1,999,19668,1
1,999,302095,1
0,999,118206,1
0,999,436373,1
0,999,159672,1
0,999,444805,1
0,999,102157,0
0,999,56119,0
1,999,330304,1
0,999,133463,1
0,999,106015,1
0,999,75067,1
0,999,261633,1
1,999,399687,1
1,999,454149,1
1,999,337213,0
1,999,480463,1
0,999,248606,1
1,999,182902,1
0,999,238149,1
1,999,117504,0
1,999,57747,0
1,999,399333,1
1,999,372718,1
0,999,472530,1
0,999,289901,0
0,999,421407,1
0,999,429227,1
0,999,484376,1
1,999,408433,1
0,999,299363,1
1,999,45284,0
0,999,402764,1
1,999,188902,1
1,999,120033,1
0,999,246677,1
0,999,39663,1
1,999,153626,1
1,999,310922,1
0,999,363844,1
0,999,371872,1
0,999,433241,1
1,999,252980,1
0,999,359784,1
1,999,456075,1
1,999,479487,0
1,999,214064,0
0,999,239721,1
1,999,274004,1
1,999,364207,1
1,999,200170,1
1,999,454981,0
1,999,317323,0
0,999,244268,1
0,999,407268,1
1,999,253933,1
0,999,373252,1
1,999,167902,1
1,999,184556,1
1,999,79892,1
0,999,461823,1
1,999,39521,1
0,999,392140,1
1,999,58760,1
0,999,428444,1
1,999,37267,0
0,999,27651,1
0,999,400227,1
0,999,71256,1
1,999,216503,0
0,999,206376,1
0,999,33768,1
0,999,218839,0
1,999,465278,0
0,999,119418,1
1,999,466343,1
0,999,176661,1
1,999,472821,1
0,999,209981,0
1,999,49757,1
1,999,280256,1
1,999,17620,1
1,999,358072,1
1,999,174896,1
0,999,173515,1
1,999,207153,1
1,999,243214,1
0,999,285168,0
0,999,245356,0
1,999,452627,1
0,999,150170,1
0,999,169205,1
0,999,276267,0
0,999,206433,1
0,999,28598,0
1,999,61968,1
1,999,390939,1
1,999,419156,1
1,999,98354,1
1,999,334215,1
1,999,206807,1
0,999,411019,0
1,999,479312,1
1,999,14136,1
1,999,94409,1
1,999,214712,1
0,999,414881,1
1,999,34917,1
1,999,73864,1
1,999,321620,1
0,999,9659,1
1,999,458372,1
1,999,352876,1
0,999,80667,0
1,999,170323,1
1,999,253525,0
0,999,455493,0
1,999,85126,1
0,999,413214,1
0,999,116834,1
0,999,113424,1
0,999,171093,1
1,999,443197,1
1,999,16061,1
0,999,228860,1
1,999,91945,1
0,999,332536,1
0,999,85581,1
0,999,451558,1
0,999,167804,0
1,999,68049,1
0,999,390853,0
0,999,145647,0
0,999,404555,1
0,999,343033,1
1,999,98350,1
0,999,485498,1
1,999,469507,1
0,999,175157,1
1,999,238092,1
1,999,239214,1
0,999,415963,1
1,999,485478,1
1,999,212658,1
1,999,110034,1
0,999,445970,1
0,999,117322,1
1,999,465474,1
1,999,332680,1
0,999,238538,1
0,999,199892,1
0,999,417709,1
1,999,148069,1
0,999,105112,1
0,999,235567,1
0,999,369255,1
0,999,31699,1
0,999,379634,1
1,999,316061,1
1,999,126463,1
0,999,122566,0
1,999,231006,1
0,999,185419,0
0,999,459062,0
0,999,440164,1
1,999,235724,0
0,999,332813,0
0,999,252841,1
0,999,50846,1
0,999,167455,1
1,999,445710,1
1,999,33995,1
1,999,290157,1
1,999,410278,1
0,999,139417,1
1,999,21486,1
0,999,476080,1
1,999,338662,0
1,999,128376,0
1,999,407380,1
0,999,365169,1
1,999,340560,1
0,999,298502,1
1,999,376637,0
1,999,200952,0
0,999,320687,1
0,999,137737,0
0,999,237127,1
1,999,415805,1
1,999,335159,1
0,999,347618,1
1,999,299648,1
0,999,402987,0
0,999,479041,1
0,999,202808,1
0,999,60790,1
0,999,365996,1
0,999,189705,1
0,999,362875,1
1,999,352907,1
1,999,195423,1
1,999,437035,1
1,999,404961,1
1,999,328963,1
0,999,416453,1
0,999,120884,1
1,999,111707,0
1,999,438974,1
0,999,84928,1
1,999,67356,1
1,999,81746,1
0,999,139616,1
0,999,65657,1
1,999,272025,1
1,999,252101,1
1,999,296038,1
1,999,157324,0
1,999,326322,1
1,999,248463,1
1,999,453759,0
1,999,333816,1
0,999,289787,0
0,999,222584,1
0,999,4919,1
0,999,289516,1
1,999,382651,1
0,999,411241,0
0,999,229686,1
0,999,44465,1
0,999,329972,0
1,999,442055,1
0,999,284412,0
1,999,351185,1
1,999,468082,1
0,999,309382,1
0,999,25443,0
1,999,462724,1
1,999,159599,1
1,999,436973,0
1,999,113661,1
1,999,114191,1
0,999,235430,0
0,999,301899,1
1,999,212751,1
0,999,84491,1
1,999,241529,1
1,999,109199,1
0,999,182965,1
0,999,342294,0
0,999,260877,1
0,999,240948,1
1,999,234587,1
1,999,468076,1
1,999,400753,1
1,999,189591,1
1,999,344864,0
1,999,132609,1
1,999,30506,0
1,999,429314,1
0,999,3559,1
0,999,230813,1
0,999,152290,1
1,999,114488,1
1,999,479637,0
1,999,283741,1
1,999,75058,1
0,999,210249,1
1,999,288887,1
0,999,419620,1
1,999,33052,1
1,999,268810,1
0,999,149109,1
0,999,202610,0
1,999,442065,1
1,999,314765,1
0,999,64752,0
0,999,455726,1
1,999,272722,1
0,999,79523,1
1,999,432372,1
1,999,103083,1
1,999,162113,1
1,999,317332,1
1,999,265477,1
0,999,263784,1
1,999,437498,1
1,999,111472,1
0,999,16064,1
0,999,363732,1
0,999,195803,1
1,999,49913,1
1,999,308599,1
0,999,296824,1
0,999,55611,1
0,999,325154,1
1,999,469471,1
1,999,55930,0
1,999,463347,1
1,999,354265,1
1,999,236069,1
0,999,75994,1
1,999,262901,1
1,999,439907,1
1,999,380640,1
0,999,241956,1
1,999,300069,0
1,999,26412,0
0,999,98631,1
1,999,1895,0
1,999,219072,1
0,999,248244,1
1,999,78845,0
1,999,214811,1
0,999,402797,1
1,999,307915,0
1,999,278656,1
1,999,128249,1
1,999,458007,0
0,999,122669,0
0,999,207120,1
1,999,158707,1
1,999,352137,0
1,999,303895,0
1,999,348031,1
1,999,279968,1
1,999,158894,1
0,999,171250,1
0,999,93841,1
0,999,256249,0
1,999,191572,1
1,999,411913,1
0,999,81508,1
0,999,398315,1
0,999,451454,1
0,999,113744,1
1,999,98736,1
1,999,124729,1
0,999,7634,1
0,999,387766,1
1,999,51125,1
1,999,64198,1
1,999,71460,1
1,999,110925,1
1,999,375492,1
0,999,301430,1
1,999,266629,1
1,999,202938,1
0,999,153219,1
1,999,113794,1
0,999,107606,1
1,999,158958,1
0,999,456343,1
0,999,23918,1
1,999,53124,1
1,999,329885,1
1,999,23326,1
1,999,396947,1
0,999,175317,1
0,999,72537,1
0,999,417293,1
1,999,93027,1
0,999,345642,1
0,999,300757,1
1,999,53115,1
0,999,454573,1
0,999,355869,1
0,999,303216,1
0,999,320529,1
1,999,304106,1
0,999,153267,1
0,999,398903,1
0,999,181399,0
1,999,424950,1
0,999,26874,1
1,999,359018,1
0,999,461299,1
0,999,485852,1
0,999,448152,1
0,999,259608,1
0,999,84600,1
0,999,111502,1
0,999,270917,1
0,999,419189,1
1,999,42207,1
0,999,141336,1
0,999,382057,0
1,999,385601,1
1,999,195646,1
1,999,376336,1
1,999,247839,1
1,999,323220,1
1,999,145410,1
0,999,428700,1
0,999,410757,1
1,999,225050,1
0,999,448414,1
0,999,429371,1
0,999,151700,1
0,999,224516,1
0,999,24447,1
0,999,70533,1
0,999,209859,1
1,999,3087,1
0,999,219567,1
0,999,41417,0
1,999,160032,1
0,999,156556,1
0,999,271049,1
0,999,332082,1
1,999,353241,1
0,999,4420,1
1,999,359794,0
0,999,164025,0
1,999,82637,1
1,999,19787,1
0,999,172729,0
1,999,285774,1
0,999,274632,1
1,999,418266,1
0,999,226781,1
1,999,169516,0
1,999,304145,1
1,999,419685,1
0,999,118203,1
1,999,297849,1
1,999,91854,1
1,999,160081,1
0,999,425566,0
0,999,197634,1
1,999,73797,0
0,999,332215,1
1,999,167731,1
1,999,14908,1
1,999,337552,1
1,999,222337,1
0,999,444718,1
0,999,176512,1
1,999,253403,1
0,999,356049,0
0,999,210934,1
0,999,75124,1
1,999,325964,1
0,999,356354,1
1,999,469925,1
0,999,464478,1
0,999,472354,1
0,999,486297,1
1,999,149464,1
0,999,281119,1
0,999,262369,1
0,999,340486,1
0,999,373118,1
1,999,26473,1
0,999,369404,0
0,999,279444,1
1,999,64322,1
0,999,341256,1
0,999,111297,1
0,999,105314,1
1,999,147057,1
1,999,58604,1
1,999,466114,1
1,999,326062,1
0,999,466953,1
0,999,474482,1
0,999,81023,1
1,999,332825,1
1,999,102526,0
1,999,184885,0
1,999,228063,1
0,999,135321,0
1,999,84728,1
0,999,418248,1
1,999,265830,0
0,999,88254,1
1,999,468097,1
0,999,59893,1
1,999,252560,0
1,999,112070,1
0,999,302701,1
0,999,147720,1
1,999,151709,0
1,999,439460,1
1,999,177584,1
0,999,370514,0
1,999,408392,1
0,999,29632,1
1,999,384858,1
1,999,89780,1
0,999,20000,1
0,999,164410,0
0,999,284870,1
1,999,164623,1
1,999,109479,0
0,999,377786,1
0,999,273994,1
1,999,433329,1
1,999,316900,1
1,999,73543,1
1,999,245937,1
0,999,79248,1
0,999,73135,1
0,999,1394,1
0,999,41296,1
0,999,137220,1
0,999,26973,1
1,999,343371,0
0,999,285449,1
0,999,166294,0
1,999,312799,1
1,999,328145,1
0,999,40056,1
0,999,163054,1
0,999,40095,1
0,999,341563,1
1,999,253140,1
0,999,385272,1
0,999,152180,1
1,999,203664,1
1,999,318308,1
0,999,392310,1
0,999,459257,0
0,999,376488,1
1,999,68020,1
0,999,149017,1
0,999,312974,1
0,999,294262,1
1,999,43680,0
0,999,158446,0
1,999,122998,1
1,999,210592,1
0,999,6919,1
1,999,220104,1
0,999,195898,1
1,999,389995,1
1,999,11599,1
0,999,289908,1
0,999,272882,1
1,999,180777,1
1,999,282536,1
1,999,111705,1
1,999,229213,1
1,999,16566,1
0,999,43695,1
1,999,423187,1
1,999,203634,1
0,999,473102,1
1,999,112026,1
1,999,350790,1
0,999,392304,0
1,999,430452,0
0,999,170297,0
0,999,455153,1
1,999,127962,1
0,999,126993,1
1,999,252325,1
0,999,263284,1
1,999,83494,1
0,999,433352,1
0,999,88635,1
1,999,212448,1
0,999,341380,1
0,999,310246,1
0,999,378224,1
1,999,300375,1
1,999,387467,1
0,999,374736,1
0,999,19196,1
0,999,85776,1
1,999,102534,1
1,999,413253,1
1,999,282221,1
0,999,118202,0
1,999,388169,1
1,999,45026,1
0,999,383296,1
0,999,476670,0
0,999,456927,1
0,999,150196,1
1,999,275768,1
1,999,103549,1
1,999,184934,1
1,999,291379,1
1,999,27905,1
1,999,220956,1
1,999,318740,0
0,999,7324,1
1,999,107619,0
1,999,34062,1
0,999,198610,1
0,999,382650,1
1,999,185311,1
0,999,302055,1
0,999,367284,0
1,999,75558,1
1,999,329224,1
1,999,348959,1
0,999,458596,1
0,999,267252,1
1,999,239608,1
1,999,266899,1
0,999,448682,1
0,999,430883,1
1,999,315519,1
1,999,481313,1
1,999,87076,1
0,999,312100,0
1,999,91276,1
0,999,105532,1
0,999,371362,0
1,999,273400,1
0,999,462550,1
1,999,140827,1
0,999,22589,1
0,999,211329,1
1,999,294469,0
0,999,284768,1
1,999,349921,1
0,999,153808,1
0,999,281278,1
1,999,338924,0
0,999,290727,0
1,999,347079,1
1,999,117337,0
1,999,224074,1
0,999,69354,1
1,999,45132,1
1,999,371467,1
0,999,205042,1
0,999,449499,1
1,999,379031,1
0,999,189630,1
1,999,293257,1
0,999,82831,1
1,999,240982,1
0,999,380140,1
1,999,23649,1
0,999,34017,0
0,999,29358,1
0,999,463749,1
1,999,320550,0
1,999,182226,1
1,999,99586,1
1,999,71677,1
1,999,19144,1
1,999,301054,1
1,999,2500,1
1,999,197421,1
1,999,406975,1
1,999,111640,1
1,999,383083,1
1,999,5263,1
1,999,103602,0
1,999,31782,1
1,999,348666,0
0,999,85,0
1,999,231329,1
1,999,240081,1
1,999,175309,0
0,999,469662,1
0,999,482372,1
1,999,148839,1
1,999,211107,1
0,999,398048,1
1,999,387621,1
0,999,233380,1
0,999,456302,1
1,999,181576,1
0,999,217158,1
0,999,300547,1
0,999,435814,1
0,999,471399,1
1,999,206281,1
1,999,220654,1
0,999,385339,1
0,999,99664,0
0,999,125615,0
1,999,292885,1
0,999,390286,1
0,999,90948,1
1,999,469754,1
0,999,94358,1
0,999,258947,1
0,999,187124,1
0,999,124638,1
0,999,105606,1
1,999,434181,1
1,999,46776,1
1,999,64804,0
1,999,111392,1
0,999,296374,1
0,999,271971,1
0,999,94908,1
0,999,427228,1
1,999,458555,1
1,999,457712,1
0,999,205304,1
1,999,139733,1
0,999,294441,1
0,999,346218,0
0,999,102249,0
1,999,17254,1
0,999,18742,1
0,999,445029,1
0,999,355376,1
1,999,188300,1
1,999,172326,1
0,999,230355,1
1,999,49808,1
1,999,235420,1
1,999,26194,1
0,999,99452,0
1,999,183938,1
0,999,469675,0
1,999,12546,1
0,999,451038,1
1,999,17172,1
0,999,232465,1
1,999,391590,1
1,999,339140,1
0,999,438537,1
0,999,209838,1
1,999,157969,1
0,999,462510,1
0,999,11239,0
0,999,101886,1
0,999,126296,1
1,999,72229,1
1,999,268010,1
0,999,413527,1
0,999,54237,1
1,999,162381,1
0,999,195342,1
0,999,155186,1
1,999,100866,0
1,999,268576,1
0,999,363987,1
1,999,415781,0
0,999,21240,0
1,999,326551,0
1,999,253254,1
1,999,361043,1
1,999,189073,1
1,999,163930,1
1,999,258302,0
1,999,327891,1
0,999,131423,1
0,999,394054,1
0,999,361059,1
0,999,464995,1
1,999,65636,1
1,999,199964,1
0,999,450483,1
1,999,470395,1
0,999,442165,1
1,999,332578,1
0,999,312607,1
1,999,73885,1
1,999,302391,1
1,999,37787,1
0,999,406462,1
0,999,74336,0
0,999,232884,1
1,999,284910,1
0,999,416876,1
0,999,138391,1
0,999,478317,1
1,999,358769,1
0,999,27661,1
1,999,481972,1
0,999,221820,1
1,999,215764,1
0,999,9003,0
0,999,31110,1
0,999,15273,1
1,999,350597,1
1,999,188880,1
1,999,361224,1
1,999,427048,1
1,999,3895,1
1,999,206378,1
0,999,31617,0
0,999,230383,1
1,999,386588,1
1,999,412460,1
1,999,379557,1
0,999,212873,1
0,999,350695,1
1,999,195082,1
1,999,145771,1
0,999,381556,1
1,999,195581,1
1,999,246386,1
1,999,29127,1
1,999,67466,1
1,999,336522,1
1,999,107181,1
0,999,168199,1
0,999,238699,1
1,999,353433,1
1,999,465551,1
1,999,53415,1
0,999,324918,1
0,999,479484,0
0,999,427970,1
0,999,385822,0
0,999,107628,1
1,999,277549,1
0,999,104802,1
1,999,334181,0
1,999,156436,1
0,999,275257,1
0,999,155462,1
1,999,218599,0
1,999,36331,1
0,999,328254,0
0,999,223656,1
1,999,457363,0
1,999,344988,1
0,999,395105,1
1,999,40812,1
0,999,230294,1
1,999,406125,1
0,999,128261,1
1,999,401912,1
0,999,340997,1
0,999,213337,1
1,999,315795,0
0,999,239172,1
0,999,162472,1
1,999,14609,1
1,999,295722,1
0,999,83424,1
1,999,468780,1
0,999,422412,1
1,999,380574,1
0,999,449321,1
0,999,26282,0
1,999,213586,1
0,999,289274,1
0,999,417136,1
0,999,453344,1
1,999,31597,1
1,999,167330,1
0,999,117321,1
1,999,195424,1
1,999,426219,1
0,999,396994,1
1,999,3279,1
0,999,291309,0
1,999,208413,0
0,999,318233,1
0,999,377980,0
0,999,270581,1
0,999,421626,1
0,999,373630,0
0,999,254581,1
0,999,101568,1
1,999,316033,0
0,999,464548,1
0,999,155280,1
0,999,96053,1
1,999,432546,1
0,999,161283,1
0,999,94519,1
1,999,122392,1
0,999,128740,0
0,999,141518,1
0,999,64239,1
1,999,162085,1
1,999,118207,1
0,999,347186,1
0,999,81960,1
1,999,334755,1
1,999,94702,1
1,999,58520,1
1,999,366899,1
0,999,477654,1
1,999,263888,0
0,999,375926,1
1,999,282961,1
0,999,289126,1
1,999,248658,1
1,999,17209,1
1,999,313709,0
1,999,483022,1
0,999,419882,1
0,999,128121,1
0,999,318324,1
1,999,1861,1
0,999,34633,1
1,999,1985,1
1,999,100168,1
1,999,396818,1
1,999,100873,0
1,999,103251,1
1,999,333295,1
0,999,52323,1
0,999,52576,1
0,999,65615,0
0,999,162132,1
1,999,389779,0
1,999,481023,1
1,999,161592,1
0,999,153217,1
1,999,68992,1
0,999,111513,0
0,999,139183,1
1,999,117542,1
0,999,252363,1
1,999,389955,0
1,999,470078,1
1,999,215387,1
0,999,433593,0
1,999,381780,1
0,999,256054,1
0,999,444466,1
0,999,378494,1
0,999,205852,1
0,999,479587,0
1,999,305869,1
1,999,196742,1
0,999,320073,1
1,999,276506,0
1,999,320426,0
1,999,39683,1
0,999,417328,1
1,999,60993,1
0,999,15513,1
0,999,457406,1
0,999,262802,0
1,999,41845,1
1,999,324324,1
1,999,293311,1
1,999,16793,0
1,999,75580,1
0,999,402631,1
1,999,318680,1
0,999,14058,1
1,999,237422,1
1,999,144421,1
1,999,27217,1
1,999,464275,1
0,999,256522,1
1,999,3925,1
0,999,278289,1
1,999,479299,1
1,999,42235,1
1,999,411645,1
1,999,119963,1
0,999,157383,1
1,999,114815,1
0,999,44511,0
0,999,122408,1
0,999,182799,1
0,999,467998,0
0,999,371021,1
1,999,307820,1
1,999,232615,1
0,999,324755,0
1,999,51,1
0,999,305991,1
0,999,455134,1
1,999,446387,0
1,999,446151,1
0,999,149404,1
0,999,311734,1
0,999,45769,0
1,999,134736,1
1,999,30212,1
0,999,283055,1
0,999,189318,1
0,999,316871,1
0,999,425222,1
0,999,93471,1
1,999,301711,1
0,999,464760,1
1,999,392398,1
0,999,73077,1
0,999,447983,1
0,999,337640,0
0,999,237113,1
0,999,299467,1
1,999,183638,1
1,999,50699,1
0,999,16494,1
1,999,336157,0
0,999,79207,1
1,999,240683,1
1,999,454193,1
0,999,438139,0
0,999,137316,1
1,999,379259,1
0,999,75733,1
0,999,171745,1
0,999,24793,1
1,999,341645,1
0,999,393364,1
1,999,361601,1
0,999,474498,1
1,999,36502,1
1,999,398556,1
0,999,395084,0
1,999,315067,1
0,999,315860,1
1,999,308317,1
1,999,204523,1
1,999,372286,1
1,999,21398,1
0,999,356150,1
0,999,84936,1
0,999,57778,1
0,999,142232,0
1,999,401746,1
0,999,54063,0
0,999,309383,1
1,999,10797,1
1,999,89053,1
1,999,338219,1
1,999,454384,1
1,999,304212,1
0,999,222457,1
1,999,331875,1
1,999,22239,1
0,999,396220,0
1,999,445303,0
1,999,456920,1
0,999,107053,1
0,999,227992,1
0,999,170909,1
0,999,68438,1
0,999,292605,1
1,999,307300,1
0,999,329930,1
1,999,476775,1
0,999,365162,1
0,999,434031,1
1,999,416352,1
0,999,255712,1
0,999,380618,1
0,999,278563,1
0,999,249984,1
0,999,76039,0
0,999,4391,1
1,999,149342,0
0,999,354463,1
0,999,278,0
1,999,246345,1
1,999,55111,1
0,999,179415,1
0,999,344727,1
1,999,327843,0
1,999,471918,0
1,999,261248,1
1,999,430342,1
1,999,257310,1
0,999,323891,1
1,999,358648,0
1,999,150939,1
0,999,107419,1
0,999,184063,1
0,999,370729,0
0,999,140025,1
1,999,296544,1
0,999,52237,1
1,999,354448,0
0,999,471008,1
0,999,401277,1
0,999,437236,1
0,999,276579,1
1,999,38223,1
0,999,172398,1
1,999,35170,1
1,999,49654,1
0,999,157744,1
0,999,216398,0
1,999,214248,1
1,999,180724,0
0,999,353479,1
1,999,307089,1
1,999,152978,1
1,999,227339,1
0,999,473255,0
0,999,424859,1
1,999,425861,1
0,999,90259,0
1,999,33767,1
0,999,376972,1
1,999,277168,0
0,999,259001,1
0,999,155647,1
0,999,120315,1
0,999,83020,1
0,999,201582,1
1,999,198528,1
1,999,311127,1
1,999,212497,1
1,999,292841,1
0,999,139625,1
1,999,128636,1
0,999,236554,1
1,999,198255,1
0,999,184220,1
0,999,47980,1
0,999,253651,1
0,999,425961,1
1,999,157513,1
1,999,37418,1
0,999,43962,1
1,999,221736,1
0,999,249814,1
1,999,463601,1
1,999,279411,1
1,999,83110,1
0,999,459616,1
0,999,261452,1
1,999,457789,1
0,999,127435,1
0,999,484315,1
1,999,180954,0
0,999,63738,0
0,999,236939,1
0,999,210454,1
1,999,357055,1
1,999,480519,1
1,999,97697,1
1,999,176096,1
1,999,6342,1
1,999,425125,1
1,999,211818,1
0,999,141704,1
1,999,360749,1
1,999,197785,1
1,999,419665,1
0,999,341759,1
0,999,469432,1
1,999,45983,1
0,999,428894,1
1,999,463767,1
0,999,74583,1
1,999,374156,1
1,999,109150,1
0,999,219624,1
1,999,87539,1
0,999,461389,1
1,999,119153,1
0,999,395873,1
0,999,156638,1
0,999,222126,1
1,999,226104,1
1,999,55460,1
1,999,76364,1
1,999,281749,0
0,999,84221,1
0,999,197722,1
1,999,289579,1
1,999,319680,1
0,999,41507,1
1,999,345526,1
1,999,479432,1
1,999,388571,0
1,999,72294,1
1,999,166101,1
0,999,335562,1
1,999,349929,1
1,999,248454,1
1,999,302245,1
0,999,292511,0
0,999,135663,1
0,999,375566,1
0,999,179230,1
0,999,471318,1
1,999,321837,1
1,999,232894,1
1,999,460060,1
0,999,326180,1
1,999,424824,0
