group,eid,index,used.in.pca
1,999,372409,1
1,999,227817,1
0,999,70943,1
1,999,118490,1
0,999,256649,1
0,999,23433,1
1,999,215759,1
1,999,118797,1
1,999,484225,1
0,999,382669,1
0,999,132022,1
1,999,486475,1
0,999,115065,1
1,999,96126,1
0,999,395135,1
1,999,16228,1
0,999,72080,1
0,999,373999,1
1,999,8793,1
0,999,172046,1
1,999,10668,1
0,999,159020,1
1,999,211887,1
0,999,49409,1
1,999,89484,1
1,999,479369,1
1,999,252263,1
1,999,230218,1
1,999,381857,1
0,999,207961,1
1,999,255690,1
0,999,10014,1
1,999,327802,1
0,999,424420,1
0,999,131351,1
0,999,182971,1
0,999,298601,1
1,999,486390,1
1,999,349847,1
0,999,392179,1
0,999,469258,1
1,999,42065,1
0,999,194819,1
1,999,140967,1
0,999,398513,1
1,999,122161,1
1,999,450198,1
1,999,442383,1
0,999,157589,1
1,999,403201,1
0,999,278742,1
0,999,26301,1
1,999,299965,1
0,999,26886,1
0,999,191395,1
0,999,126453,1
0,999,303960,1
0,999,217695,1
0,999,225238,1
0,999,3963,1
1,999,127292,1
1,999,455354,1
0,999,297909,1
1,999,307972,1
0,999,1816,1
0,999,285764,1
1,999,474005,1
1,999,401968,1
0,999,313555,1
1,999,174434,1
0,999,206447,1
0,999,475688,1
1,999,231080,1
0,999,322972,1
0,999,207619,1
0,999,25268,1
1,999,256319,1
1,999,396840,1
0,999,391720,1
1,999,349129,1
1,999,230105,1
1,999,140949,1
1,999,367532,1
1,999,372159,1
1,999,279164,1
1,999,367996,1
0,999,45318,1
1,999,65551,1
1,999,3928,1
1,999,83712,1
1,999,261257,1
1,999,68513,1
1,999,487415,1
0,999,300532,1
0,999,178607,1
0,999,466582,1
0,999,415969,1
1,999,271426,1
0,999,235982,1
1,999,352730,1
1,999,457135,1
1,999,242047,1
1,999,103899,1
1,999,176904,1
0,999,412732,1
1,999,272697,1
0,999,414701,1
0,999,434744,1
1,999,423789,1
0,999,376786,1
1,999,334829,1
1,999,217401,1
0,999,25562,1
0,999,140347,1
1,999,304607,1
1,999,102688,1
0,999,214437,1
0,999,30317,1
1,999,350977,1
0,999,306612,1
1,999,381660,1
0,999,274791,1
1,999,126953,1
0,999,286343,1
0,999,263072,1
1,999,33562,1
0,999,11161,1
1,999,181859,1
1,999,294629,1
1,999,80262,1
0,999,404413,1
0,999,101450,1
1,999,210372,1
1,999,281698,1
0,999,130485,1
1,999,329334,1
0,999,132737,1
0,999,123514,1
0,999,332734,1
1,999,30772,1
0,999,199160,1
1,999,28213,1
0,999,124627,1
0,999,246860,1
0,999,300580,1
1,999,342084,1
0,999,340391,1
1,999,191579,1
0,999,357198,1
0,999,421378,1
1,999,95314,1
0,999,370987,1
1,999,363998,1
1,999,230776,1
0,999,358122,1
0,999,358061,1
0,999,88221,1
1,999,127989,1
0,999,405700,1
0,999,388095,1
1,999,320805,1
1,999,206036,1
0,999,437509,1
0,999,309659,1
0,999,8611,1
1,999,331037,1
0,999,142082,1
0,999,262688,1
0,999,388007,1
0,999,61755,1
1,999,467540,1
0,999,183496,1
1,999,161670,1
0,999,67210,1
0,999,482579,1
1,999,308934,1
0,999,295097,1
1,999,139910,1
0,999,203695,1
0,999,330889,1
0,999,221137,1
1,999,440532,1
1,999,380046,1
1,999,115202,1
1,999,393909,1
0,999,90857,1
0,999,444189,1
1,999,350456,1
0,999,97591,1
0,999,129636,1
0,999,448188,1
1,999,301483,1
1,999,207990,1
1,999,220553,1
0,999,432948,1
1,999,157100,1
1,999,466116,1
0,999,344632,1
1,999,261129,1
1,999,417610,1
1,999,436192,1
1,999,33013,1
0,999,483879,1
0,999,143281,1
1,999,283737,1
1,999,12484,1
0,999,81498,1
0,999,65088,1
0,999,58066,1
1,999,329200,1
1,999,69559,1
1,999,207789,1
0,999,167814,1
1,999,110736,1
0,999,255042,1
1,999,49816,1
0,999,73087,1
0,999,184958,1
1,999,176018,1
1,999,99968,1
1,999,252975,1
0,999,270180,1
1,999,260303,1
0,999,42170,1
0,999,244689,1
1,999,180976,1
0,999,63124,1
1,999,78317,1
0,999,249452,1
1,999,450284,1
0,999,484859,1
1,999,225577,1
0,999,210491,1
1,999,425532,1
0,999,178297,1
0,999,428270,1
1,999,56229,1
0,999,134024,1
0,999,373190,1
1,999,313146,1
0,999,361062,1
0,999,218451,1
1,999,483683,1
0,999,65212,1
1,999,142326,1
1,999,223411,1
0,999,485203,1
1,999,124825,1
0,999,358693,1
1,999,352128,1
1,999,326208,1
0,999,319229,1
0,999,466740,1
0,999,486777,1
0,999,207385,1
1,999,160634,1
1,999,130482,1
0,999,364694,1
1,999,451194,1
0,999,52733,1
1,999,18952,1
1,999,455528,1
1,999,85663,1
1,999,73970,1
0,999,396509,1
1,999,31923,1
0,999,42127,1
0,999,273247,1
0,999,145490,1
1,999,369219,1
1,999,151146,1
0,999,396228,1
1,999,344713,1
0,999,306012,1
0,999,150800,1
1,999,129116,1
0,999,374003,1
1,999,464342,1
0,999,365359,1
0,999,6759,1
1,999,212593,1
1,999,353547,1
1,999,336352,1
1,999,142409,1
1,999,191886,1
1,999,341133,1
1,999,113329,1
1,999,266235,1
1,999,153212,1
1,999,117623,1
0,999,463528,1
1,999,126073,1
1,999,65564,1
0,999,55663,1
1,999,142797,1
0,999,30005,1
0,999,86780,1
0,999,236347,1
0,999,147810,1
0,999,437604,1
0,999,232520,1
1,999,112718,1
1,999,265559,1
1,999,480486,1
1,999,61464,1
1,999,266251,1
0,999,432003,1
0,999,147922,1
1,999,25471,1
1,999,220832,1
0,999,392482,1
0,999,202863,1
1,999,144927,1
0,999,350819,1
0,999,211959,1
1,999,204281,1
0,999,469688,1
1,999,353657,1
0,999,229536,1
0,999,329844,1
1,999,390515,1
0,999,271161,1
0,999,423518,1
0,999,322586,1
1,999,121754,1
0,999,116178,1
0,999,243739,1
1,999,10209,1
0,999,360360,1
0,999,368091,1
0,999,419773,1
0,999,414326,1
1,999,114591,1
0,999,79916,1
0,999,59136,1
0,999,327126,1
1,999,336226,1
0,999,180509,1
0,999,66060,1
1,999,106898,1
0,999,369665,1
0,999,457875,1
1,999,183873,1
1,999,58726,1
0,999,323977,1
0,999,462303,1
0,999,308384,1
1,999,57294,1
0,999,200311,1
1,999,476486,1
1,999,228443,1
0,999,342240,1
0,999,272377,1
0,999,243815,1
0,999,71681,1
1,999,141639,1
1,999,381765,1
0,999,373840,1
0,999,94616,1
1,999,139989,1
1,999,182588,1
0,999,195878,1
0,999,81156,1
0,999,316060,1
1,999,200996,1
1,999,64716,1
1,999,410049,1
1,999,13572,1
0,999,471875,1
0,999,386144,1
0,999,195210,1
1,999,166268,1
1,999,190134,1
1,999,66575,1
0,999,441735,1
1,999,105845,1
0,999,185530,1
0,999,165725,1
0,999,108958,1
1,999,395873,1
0,999,93695,1
1,999,479361,1
0,999,273715,1
0,999,20424,1
0,999,111765,1
1,999,287974,1
0,999,448549,1
1,999,212508,1
1,999,134713,1
0,999,212495,1
0,999,129150,1
0,999,6371,1
1,999,203826,1
1,999,315691,1
1,999,31907,1
1,999,289073,1
0,999,402951,1
0,999,153059,1
0,999,88757,1
1,999,73175,1
1,999,477968,1
0,999,359717,1
1,999,224944,1
1,999,66929,1
0,999,125994,1
1,999,367719,1
0,999,107696,1
0,999,21341,1
0,999,215066,1
1,999,293562,1
0,999,293130,1
0,999,309931,1
0,999,177575,1
0,999,78305,1
0,999,256083,1
1,999,236185,1
1,999,353058,1
1,999,266076,1
0,999,133766,1
1,999,347430,1
1,999,401720,1
0,999,166374,1
1,999,139959,1
0,999,411290,1
0,999,375518,1
0,999,395696,1
1,999,279482,1
1,999,98614,1
0,999,202815,1
1,999,169108,1
0,999,122387,1
1,999,222735,1
0,999,172121,1
0,999,109749,1
0,999,232544,1
0,999,317422,1
1,999,455623,1
0,999,19997,1
1,999,49403,1
1,999,157556,1
1,999,306830,1
0,999,141341,1
1,999,441841,1
0,999,51952,1
0,999,70417,1
0,999,265239,1
1,999,411328,1
1,999,49102,1
0,999,61334,1
0,999,103006,1
0,999,319947,1
1,999,388648,1
1,999,44249,1
0,999,258352,1
1,999,367313,1
1,999,147905,1
1,999,478616,1
1,999,132776,1
0,999,134080,1
0,999,11443,1
0,999,244932,1
1,999,433140,1
0,999,342888,1
0,999,376831,1
0,999,160649,1
1,999,360518,1
0,999,442344,1
0,999,307173,1
1,999,62655,1
1,999,168132,1
0,999,424399,1
1,999,407425,1
0,999,405341,1
1,999,40658,1
1,999,461253,1
1,999,175061,1
1,999,484277,1
1,999,172088,1
1,999,11282,1
0,999,1896,1
1,999,227320,1
0,999,267053,1
1,999,295404,1
1,999,242498,1
1,999,235886,1
0,999,449551,1
0,999,143798,1
0,999,367682,1
0,999,420288,1
1,999,456411,1
0,999,111574,1
0,999,24837,1
1,999,221392,1
0,999,353785,1
0,999,461432,1
0,999,474559,1
0,999,200750,1
1,999,422848,1
1,999,146031,1
1,999,301138,1
1,999,456482,1
0,999,279915,1
1,999,303331,1
1,999,319659,1
0,999,231486,1
0,999,409660,1
1,999,189403,1
1,999,256996,1
1,999,284747,1
0,999,43883,1
1,999,167490,1
0,999,157179,1
1,999,143457,1
0,999,223075,1
1,999,50845,1
0,999,464469,1
1,999,389238,1
0,999,346544,1
1,999,90051,1
1,999,319467,1
0,999,45224,1
0,999,72227,1
1,999,201808,1
1,999,336074,1
0,999,426687,1
1,999,431397,1
0,999,188128,1
1,999,124394,1
1,999,59161,1
1,999,197885,1
0,999,2947,1
1,999,443065,1
0,999,3075,1
0,999,92238,1
0,999,459791,1
0,999,197487,1
0,999,199112,1
0,999,353245,1
0,999,277799,1
1,999,457438,1
0,999,30359,1
0,999,58714,1
1,999,394013,1
1,999,18244,1
1,999,444263,1
1,999,211344,1
1,999,260514,1
1,999,375416,1
0,999,208081,1
0,999,105280,1
0,999,172043,1
1,999,359853,1
1,999,116831,1
0,999,1063,1
1,999,59307,1
0,999,461360,1
1,999,470158,1
1,999,49421,1
1,999,428052,1
1,999,464810,1
1,999,337892,1
0,999,252902,1
1,999,38073,1
0,999,407244,1
1,999,370975,1
0,999,355390,1
1,999,41029,1
0,999,282028,1
0,999,381913,1
0,999,145880,1
0,999,117741,1
0,999,401750,1
0,999,157043,1
0,999,308680,1
0,999,58292,1
1,999,481125,1
1,999,278332,1
1,999,140011,1
0,999,339901,1
1,999,24219,1
0,999,425435,1
0,999,484596,1
1,999,347508,1
1,999,111856,1
1,999,320075,1
1,999,158792,1
1,999,146613,1
0,999,250952,1
1,999,350954,1
0,999,272056,1
1,999,151689,1
1,999,271049,1
0,999,328686,1
0,999,175742,1
0,999,370243,1
1,999,403882,1
1,999,316952,1
1,999,388405,1
0,999,314254,1
0,999,225538,1
1,999,131909,1
1,999,344264,1
0,999,135794,1
1,999,366221,1
0,999,453153,1
0,999,119879,1
1,999,371445,1
0,999,374117,1
1,999,370801,1
0,999,110698,1
1,999,450098,1
1,999,307318,1
0,999,324899,1
0,999,484643,1
0,999,40478,1
1,999,73785,1
1,999,198418,1
1,999,464538,1
0,999,118692,1
0,999,334128,1
1,999,232607,1
0,999,284704,1
0,999,126113,1
1,999,134746,1
0,999,99192,1
1,999,155241,1
0,999,458281,1
1,999,437654,1
1,999,478583,1
1,999,367052,1
1,999,254286,1
1,999,47364,1
0,999,245515,1
1,999,74555,1
1,999,138385,1
1,999,45508,1
1,999,424769,1
1,999,122076,1
1,999,437956,1
1,999,192227,1
1,999,57356,1
0,999,410988,1
0,999,39799,1
0,999,212695,1
0,999,341656,1
0,999,418617,1
1,999,468720,1
1,999,28447,1
0,999,96716,1
1,999,454226,1
0,999,208316,1
0,999,330735,1
1,999,191099,1
1,999,306847,1
1,999,272292,1
0,999,422023,1
1,999,320931,1
0,999,282249,1
0,999,364324,1
0,999,365546,1
1,999,484588,1
1,999,212752,1
0,999,101464,1
1,999,98562,1
1,999,168055,1
0,999,28462,1
0,999,31411,1
0,999,43646,1
0,999,215626,1
0,999,475548,1
1,999,160902,1
0,999,112459,1
0,999,71540,1
1,999,353724,1
1,999,196738,1
0,999,370297,1
0,999,165186,1
1,999,164922,1
0,999,125308,1
0,999,145546,1
0,999,339632,1
1,999,487854,1
0,999,104082,1
1,999,339189,1
0,999,118285,1
0,999,216009,1
1,999,49576,1
1,999,306584,1
0,999,32269,1
1,999,313382,1
1,999,347279,1
0,999,58439,1
1,999,141309,1
0,999,90791,1
0,999,177250,1
1,999,109735,1
0,999,185314,1
0,999,104900,1
0,999,254206,1
1,999,164554,1
0,999,139297,1
0,999,150783,1
0,999,176250,1
0,999,429306,1
0,999,61782,1
0,999,228084,1
1,999,39763,1
1,999,368124,1
1,999,147787,1
1,999,151490,1
0,999,223182,1
0,999,51983,1
1,999,20028,1
0,999,139514,1
0,999,49024,1
0,999,318607,1
1,999,60359,1
1,999,319566,1
0,999,222732,1
0,999,405729,1
0,999,246713,1
1,999,355784,1
1,999,299039,1
1,999,271396,1
1,999,483327,1
0,999,4160,1
0,999,353442,1
0,999,84900,1
1,999,246174,1
1,999,113445,1
1,999,372139,1
0,999,339437,1
1,999,231124,1
0,999,170011,1
1,999,219819,1
0,999,421117,1
1,999,211836,1
0,999,198044,1
1,999,170214,1
1,999,107741,1
1,999,184847,1
1,999,83971,1
0,999,346159,1
0,999,98366,1
1,999,147540,1
1,999,144317,1
1,999,326314,1
1,999,429881,1
1,999,207013,1
0,999,443154,1
0,999,320763,1
1,999,412537,1
1,999,82909,1
1,999,227264,1
0,999,183269,1
0,999,376400,1
1,999,138477,1
0,999,415918,1
0,999,175893,1
0,999,402972,1
0,999,433618,1
0,999,312522,1
1,999,318601,1
1,999,271610,1
0,999,102925,1
0,999,281625,1
0,999,60005,1
1,999,248828,1
1,999,437280,1
1,999,461272,1
1,999,162282,1
1,999,373450,1
1,999,169414,1
0,999,65314,1
0,999,407280,1
0,999,278049,1
0,999,161867,1
1,999,79930,1
1,999,366002,1
0,999,450690,1
0,999,66046,1
1,999,25172,1
0,999,215736,1
1,999,202937,1
0,999,39116,1
0,999,454021,1
1,999,456207,1
1,999,415275,1
0,999,384827,1
1,999,181006,1
0,999,24318,1
1,999,223539,1
1,999,165582,1
1,999,405473,1
0,999,461065,1
0,999,61760,1
0,999,227479,1
0,999,475824,1
0,999,176002,1
0,999,191174,1
1,999,385703,1
0,999,156125,1
1,999,287041,1
1,999,210069,1
0,999,216513,1
0,999,213785,1
0,999,482080,1
0,999,398840,1
1,999,440929,1
1,999,177856,1
1,999,346042,1
0,999,177061,1
1,999,452477,1
0,999,337788,1
0,999,286924,1
0,999,354640,1
0,999,16796,1
1,999,278499,1
1,999,125235,1
0,999,96961,1
0,999,122214,1
0,999,267371,1
0,999,254035,1
0,999,127869,1
1,999,14489,1
1,999,472698,1
0,999,395448,1
0,999,352681,1
1,999,465232,1
1,999,112935,1
0,999,160749,1
0,999,370744,1
0,999,272895,1
1,999,351489,1
1,999,12534,1
1,999,285050,1
1,999,439099,1
1,999,2115,1
0,999,420321,1
0,999,313166,1
1,999,439210,1
1,999,26919,1
0,999,336223,1
0,999,13602,1
0,999,350465,1
0,999,314095,1
0,999,373209,1
0,999,148240,1
0,999,256423,1
1,999,480668,1
0,999,278009,1
1,999,434825,1
1,999,380737,1
0,999,402024,1
1,999,47841,1
0,999,268730,1
0,999,319309,1
0,999,55069,1
0,999,274924,1
1,999,152171,1
0,999,89046,1
1,999,7235,1
1,999,9195,1
0,999,360624,1
1,999,424936,1
1,999,397588,1
1,999,418801,1
1,999,70238,1
0,999,104801,1
1,999,244868,1
0,999,439901,1
0,999,214969,1
0,999,349048,1
0,999,36026,1
1,999,347059,1
0,999,486794,1
0,999,390610,1
1,999,486891,1
1,999,40440,1
1,999,251672,1
1,999,292873,1
1,999,454941,1
0,999,169752,1
1,999,448487,1
0,999,445783,1
0,999,11874,1
1,999,452441,1
1,999,184705,1
0,999,149621,1
0,999,54687,1
0,999,229197,1
0,999,275016,1
1,999,403810,1
0,999,342,1
0,999,366760,1
1,999,396419,1
0,999,85755,1
0,999,325673,1
0,999,390905,1
0,999,294930,1
1,999,434106,1
0,999,386024,1
0,999,168612,1
1,999,227774,1
0,999,258157,1
0,999,476377,1
0,999,362336,1
0,999,479204,1
0,999,45007,1
0,999,418129,1
1,999,118063,1
1,999,209176,1
1,999,261885,1
1,999,36246,1
1,999,255207,1
1,999,109860,1
1,999,214893,1
0,999,412497,1
0,999,420050,1
1,999,158043,1
0,999,112406,1
1,999,477185,1
1,999,107041,1
0,999,214641,1
0,999,101688,1
1,999,318467,1
0,999,415305,1
0,999,303995,1
1,999,111496,1
0,999,343548,1
1,999,458035,1
1,999,308971,1
0,999,258398,1
0,999,17053,1
1,999,160658,1
0,999,104245,1
1,999,75495,1
1,999,450684,1
0,999,185673,1
1,999,380473,1
0,999,28520,1
1,999,428386,1
1,999,174270,1
1,999,159203,1
0,999,419456,1
1,999,403674,1
1,999,53118,1
1,999,338605,1
0,999,265343,1
0,999,185481,1
1,999,230779,1
1,999,32363,1
0,999,287081,1
1,999,395796,1
1,999,40147,1
1,999,294614,1
0,999,420549,1
1,999,431282,1
0,999,223016,1
1,999,292132,1
1,999,9005,1
1,999,127906,1
1,999,288039,1
1,999,300348,1
1,999,205633,1
0,999,32479,1
1,999,357750,1
0,999,3304,1
1,999,361736,1
0,999,85653,1
1,999,461434,1
0,999,148206,1
1,999,318909,1
1,999,125229,1
1,999,107378,1
0,999,347800,1
0,999,168240,1
0,999,118059,1
1,999,138730,1
0,999,340042,1
0,999,48535,1
1,999,381635,1
1,999,3063,1
1,999,368865,1
0,999,433770,1
1,999,12345,1
0,999,112613,1
1,999,189998,1
1,999,171345,1
1,999,382209,1
0,999,390303,1
0,999,229283,1
0,999,67152,1
0,999,246044,1
1,999,445913,1
1,999,54133,1
0,999,414417,1
0,999,318927,1
0,999,240176,1
1,999,196742,1
1,999,256477,1
1,999,79716,1
1,999,195390,1
0,999,403127,1
0,999,38974,1
0,999,438319,1
1,999,38607,1
1,999,306368,1
0,999,219201,1
0,999,53651,1
1,999,486901,1
0,999,159453,1
0,999,363735,1
1,999,413455,1
0,999,217162,1
1,999,284133,1
0,999,472139,1
1,999,10431,1
1,999,286207,1
0,999,379797,1
0,999,159211,1
1,999,348225,1
0,999,328896,1
1,999,215082,1
1,999,212619,1
1,999,359913,1
0,999,126125,1
0,999,266978,1
1,999,383649,1
1,999,173709,1
1,999,329854,1
1,999,141832,1
0,999,64730,1
0,999,456408,1
1,999,53546,1
1,999,444535,1
0,999,311092,1
0,999,374188,1
1,999,452580,1
1,999,412313,1
1,999,330733,1
0,999,34621,1
0,999,104875,1
1,999,202613,1
0,999,366459,1
1,999,102621,1
1,999,259292,1
0,999,214976,1
0,999,160401,1
1,999,116536,1
1,999,5503,1
0,999,27783,1
1,999,328932,1
1,999,347986,1
0,999,107525,1
0,999,473066,1
1,999,2493,1
1,999,67062,1
1,999,454075,1
1,999,411616,1
0,999,352125,1
0,999,392786,1
0,999,450763,1
0,999,86323,1
0,999,266897,1
0,999,7040,1
1,999,172507,1
0,999,352691,1
1,999,243913,1
1,999,87706,1
0,999,457480,1
1,999,261578,1
1,999,438296,1
0,999,361647,1
0,999,316449,1
1,999,439775,1
1,999,407542,1
1,999,113288,1
1,999,171631,1
1,999,221913,1
1,999,38598,1
0,999,84068,1
0,999,348580,1
1,999,164825,1
1,999,405726,1
0,999,318995,1
0,999,417598,1
1,999,463272,1
1,999,402900,1
0,999,381754,1
1,999,98720,1
1,999,444355,1
1,999,118282,1
1,999,102500,1
1,999,175570,1
0,999,363021,1
0,999,449232,1
0,999,430620,1
1,999,47434,1
1,999,11679,1
0,999,141034,1
1,999,439668,1
0,999,186508,1
0,999,210517,1
1,999,422132,1
1,999,314317,1
0,999,379303,1
0,999,351287,1
0,999,51395,1
1,999,371928,1
1,999,463534,1
1,999,60941,1
1,999,63234,1
1,999,355185,1
1,999,55200,1
1,999,384693,1
1,999,278186,1
0,999,96206,1
0,999,35683,1
1,999,191606,1
0,999,13510,1
0,999,65050,1
1,999,235616,1
1,999,477446,1
1,999,96812,1
0,999,45661,1
1,999,144792,1
0,999,305787,1
0,999,165764,1
0,999,436126,1
0,999,209716,1
0,999,253829,1
0,999,106717,1
1,999,291642,1
1,999,348333,1
0,999,395,1
1,999,405809,1
1,999,401593,1
1,999,138356,1
1,999,178080,1
1,999,377045,1
1,999,191991,1
1,999,319084,1
0,999,155623,1
0,999,215185,1
0,999,161543,1
0,999,460241,1
1,999,465339,1
1,999,306448,1
1,999,346255,1
0,999,483112,1
0,999,152028,1
0,999,190715,1
1,999,453023,1
1,999,327815,1
0,999,473501,1
1,999,313492,1
1,999,6049,1
1,999,319970,1
1,999,98332,1
1,999,280901,1
1,999,176281,1
1,999,51858,1
0,999,19341,1
1,999,217607,1
1,999,64246,1
1,999,53329,1
0,999,310817,1
0,999,471443,1
1,999,58501,1
0,999,400163,1
0,999,382596,1
0,999,63954,1
1,999,178875,1
0,999,325821,1
1,999,409794,1
1,999,439290,1
1,999,221434,1
1,999,364068,1
1,999,123763,1
1,999,456474,1
0,999,423061,1
0,999,33407,1
0,999,11262,1
1,999,456150,1
1,999,199782,1
1,999,309697,1
0,999,387548,1
1,999,448494,1
0,999,322666,1
1,999,166092,1
0,999,269344,1
0,999,194151,1
0,999,43105,1
1,999,31159,1
1,999,236547,1
1,999,300897,1
1,999,336206,1
1,999,366815,1
0,999,247868,1
0,999,346050,1
0,999,175729,1
0,999,114608,1
0,999,174577,1
1,999,42775,1
1,999,129712,1
1,999,304081,1
1,999,292542,1
1,999,396773,1
1,999,223940,1
1,999,73679,1
1,999,76092,1
0,999,418039,1
0,999,6806,1
0,999,368501,1
0,999,365544,1
0,999,294414,1
0,999,274373,1
1,999,175852,1
1,999,177403,1
1,999,195054,1
0,999,4403,1
0,999,162673,1
0,999,400111,1
1,999,183559,1
1,999,123089,1
1,999,298806,1
1,999,416820,1
1,999,486955,1
1,999,404983,1
0,999,154425,1
1,999,219275,1
0,999,178493,1
0,999,488165,1
0,999,434592,1
0,999,339663,1
1,999,405753,1
0,999,453638,1
0,999,420204,1
0,999,19346,1
1,999,259011,1
1,999,301671,1
0,999,141757,1
1,999,467921,1
1,999,137719,1
1,999,360363,1
0,999,487335,1
1,999,293494,1
1,999,51853,1
1,999,222438,1
1,999,111323,1
0,999,303211,1
1,999,402490,1
1,999,80114,1
1,999,422764,1
1,999,314767,1
0,999,226299,1
0,999,250718,1
1,999,265193,1
0,999,2419,1
0,999,74156,1
0,999,224111,1
1,999,419049,1
1,999,287961,1
0,999,197998,1
0,999,373491,1
1,999,296491,1
1,999,89893,1
0,999,119850,1
0,999,257485,1
1,999,322672,1
0,999,337698,1
1,999,372814,1
1,999,223581,1
0,999,246510,1
1,999,21081,1
1,999,191950,1
1,999,238491,1
0,999,267739,1
0,999,307398,1
0,999,201669,1
0,999,310091,1
0,999,107270,1
1,999,393368,1
0,999,222414,1
1,999,427725,1
0,999,30226,1
1,999,296625,1
1,999,178150,1
0,999,268116,1
1,999,193330,1
1,999,6602,1
0,999,266926,1
1,999,126648,1
0,999,453609,1
0,999,411835,1
1,999,16988,1
0,999,75660,1
0,999,398413,1
1,999,429327,1
1,999,358760,1
0,999,320235,1
1,999,144600,1
1,999,432312,1
1,999,420838,1
1,999,209476,1
1,999,340614,1
1,999,277076,1
1,999,366474,1
0,999,231187,1
1,999,320018,1
0,999,56447,1
1,999,127339,1
1,999,106873,1
1,999,217743,1
1,999,305122,1
1,999,236024,1
0,999,174037,1
1,999,258024,1
1,999,124981,1
0,999,390289,1
0,999,160311,1
0,999,192141,1
0,999,269470,1
1,999,130553,1
0,999,81714,1
0,999,289604,1
1,999,84393,1
1,999,156716,1
0,999,313097,1
1,999,355297,1
1,999,48835,1
1,999,418019,1
1,999,91776,1
1,999,322994,1
0,999,259506,1
1,999,142537,1
0,999,281020,1
0,999,456699,1
1,999,154321,1
1,999,483829,1
1,999,96428,1
0,999,18536,1
1,999,74396,1
1,999,374347,1
0,999,120440,1
1,999,334639,1
0,999,120240,1
0,999,423651,1
1,999,678,1
0,999,390386,1
1,999,235439,1
1,999,438775,1
1,999,56757,1
0,999,285673,1
0,999,215178,1
0,999,18346,1
1,999,356913,1
0,999,403826,1
0,999,310467,1
0,999,113817,1
1,999,353620,1
1,999,7119,1
0,999,10529,1
0,999,160352,1
0,999,391897,1
1,999,400749,1
0,999,472689,1
0,999,152395,1
1,999,463809,1
1,999,242179,1
1,999,49806,1
0,999,300445,1
0,999,454626,1
1,999,190739,1
0,999,370887,1
0,999,278812,1
0,999,347478,1
1,999,364271,1
1,999,312593,1
1,999,381370,1
0,999,214413,1
0,999,382813,1
1,999,301485,1
1,999,388114,1
0,999,252960,1
1,999,88278,1
1,999,422051,1
0,999,141957,1
0,999,51769,1
0,999,260499,1
1,999,73279,1
0,999,271619,1
0,999,107629,1
0,999,101933,1
1,999,156137,1
1,999,11352,1
0,999,424102,1
1,999,323712,1
1,999,58775,1
0,999,297334,1
0,999,263907,1
0,999,163402,1
0,999,156183,1
1,999,255221,1
1,999,167388,1
0,999,457949,1
0,999,279766,1
0,999,116252,1
1,999,47368,1
1,999,206777,1
1,999,421350,1
1,999,214132,1
1,999,349639,1
1,999,285392,1
1,999,141750,1
0,999,470539,1
0,999,319030,1
0,999,179315,1
0,999,57827,1
1,999,467807,1
1,999,411425,1
0,999,387679,1
0,999,149664,1
1,999,210849,1
0,999,324199,1
0,999,50391,1
1,999,438725,1
0,999,442543,1
1,999,140138,1
1,999,361015,1
1,999,48430,1
0,999,425583,1
0,999,360946,1
0,999,119028,1
1,999,45082,1
1,999,141687,1
0,999,265946,1
1,999,13398,1
1,999,279736,1
1,999,78696,1
1,999,49992,1
1,999,316260,1
0,999,204019,1
1,999,158030,1
0,999,295717,1
0,999,52735,1
1,999,9380,1
0,999,315508,1
1,999,319046,1
1,999,481298,1
1,999,363557,1
0,999,254519,1
1,999,158499,1
1,999,395134,1
1,999,154699,1
0,999,272288,1
1,999,168875,1
1,999,404157,1
1,999,243117,1
1,999,172169,1
1,999,417592,1
1,999,240459,1
1,999,247509,1
1,999,172185,1
1,999,241464,1
0,999,148800,1
0,999,192937,1
1,999,339208,1
1,999,268968,1
0,999,455384,1
1,999,380211,1
1,999,441827,1
0,999,384926,1
0,999,77684,1
0,999,391913,1
0,999,178682,1
0,999,268860,1
0,999,276676,1
0,999,16773,1
0,999,435451,1
0,999,11020,1
1,999,410543,1
1,999,310868,1
1,999,316093,1
0,999,269625,1
0,999,298364,1
1,999,122841,1
1,999,297318,1
0,999,357313,1
1,999,272963,1
1,999,311986,1
0,999,12141,1
0,999,252831,1
1,999,483304,1
0,999,90331,1
1,999,424132,1
1,999,400587,1
0,999,67006,1
1,999,345478,1
0,999,280684,1
1,999,190655,1
1,999,261314,1
1,999,344913,1
0,999,379895,1
0,999,363941,1
0,999,132636,1
1,999,476614,1
0,999,43886,1
1,999,68188,1
0,999,157740,1
1,999,84043,1
1,999,62513,1
0,999,367352,1
0,999,393828,1
0,999,418136,1
1,999,199770,1
1,999,188992,1
0,999,339023,1
0,999,356707,1
1,999,58214,1
1,999,228280,1
0,999,119169,1
0,999,169158,1
0,999,211518,1
0,999,69455,1
1,999,431661,1
1,999,11226,1
0,999,161465,1
0,999,16660,1
1,999,377,1
1,999,205904,1
0,999,45472,1
0,999,292893,1
1,999,224904,1
0,999,383262,1
1,999,178572,1
0,999,73359,1
0,999,292833,1
1,999,124903,1
0,999,67280,1
0,999,307161,1
0,999,472173,1
1,999,462714,1
1,999,144268,1
1,999,293054,1
0,999,481798,1
1,999,188635,1
0,999,483839,1
0,999,83118,1
1,999,230918,1
0,999,286837,1
0,999,340303,1
1,999,285235,1
